Date,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
11/1/1965,-0.070833333,0.599166667,-4.990833333,11.14916667,7.119166667,0.589166667,1.729166667,3.459166667,-2.250833333,7.299166667,0.509166667,-4.710833333,4.959166667,7.909166667,-5.340833333,14.88916667,2.009166667,-1.150833333,0.399166667,-1.350833333,-4.660833333,1.959166667,2.099166667,1.649166667,6.189166667,5.339166667,0.819166667,1.819166667,0.699166667,8.219166667
12/1/1965,0.655,2.275,-1.385,3.565,3.255,4.055,2.085,3.465,2.015,1.315,1.555,7.735,1.355,-0.845,0.515,-2.275,8.375,0.335,-0.215,-0.685,-1.225,7.855,-1.965,1.885,2.035,3.425,0.815,3.635,1.595,-0.645
1/1/1966,-0.2325,0.8675,2.5175,10.5075,1.3775,1.6775,3.7775,2.3575,-1.1625,7.9975,3.2875,3.9675,2.2275,3.6875,-0.1225,8.8875,11.7375,0.7275,0.6475,-3.4425,-1.6825,2.0775,0.6975,4.1475,6.7775,6.5875,-5.5625,2.6875,0.1775,3.7875
2/1/1966,-1.2675,-3.2375,-2.7075,7.0425,0.0525,-1.0675,2.6725,-1.9375,-2.3075,0.0525,-1.2175,-2.2875,-1.3975,0.8425,-2.0075,-1.0275,9.0425,-0.4075,-3.9475,-4.5575,0.0925,2.1025,4.9725,-0.4475,3.0525,2.0125,-2.5875,-1.8075,-2.4775,-0.2675
3/1/1966,-2.7425,-4.5225,-3.7625,2.4275,2.4775,2.1975,-3.4525,-1.9825,-4.9325,-4.8525,-3.3825,-2.6825,-2.1325,0.5075,-5.6025,-1.7525,-4.6625,-0.2125,-2.6625,-0.5025,-5.2225,-3.5325,-1.3225,-3.9225,-2.2225,-3.4125,-2.7025,2.7475,-4.4525,-3.2625
4/1/1966,-1.285,2.815,-1.465,5.385,3.445,5.105,2.525,-0.405,-0.075,0.415,1.285,1.345,1.045,3.385,-1.755,3.375,2.715,0.535,2.795,0.805,0.875,2.985,7.305,3.225,4.125,11.765,2.085,6.565,0.915,8.995
5/1/1966,-4.056666667,-6.656666667,-4.266666667,-14.09666667,-5.806666667,-6.246666667,-8.426666667,-5.646666667,-4.946666667,-9.036666667,-6.206666667,-8.296666667,-5.956666667,-8.996666667,-7.066666667,-8.916666667,-8.556666667,-2.926666667,-4.136666667,-3.116666667,-3.366666667,-11.36666667,-6.416666667,-4.976666667,-10.07666667,-10.32666667,-2.796666667,-4.756666667,-4.286666667,-9.726666667
6/1/1966,-3.415,2.915,-2.375,-5.525,2.045,0.535,-2.025,0.615,-4.255,-2.355,-2.395,-1.265,-1.835,-3.185,-1.905,0.675,-0.445,-8.885,-2.525,-2.155,0.115,-0.885,-0.505,-0.965,3.065,0.755,-3.025,0.335,-2.465,-1.345
7/1/1966,-0.8,-4.36,-0.85,-3.68,-1.2,-2.79,-1.86,-2.12,-1.56,-5.56,-1.84,-4.48,-3.53,-5.76,0.04,-7.58,-0.8,2.94,-0.05,-0.58,-1.57,-4.14,-2.11,1.87,-2.83,-3.68,-2.24,-3.28,-2.45,-4.65
8/1/1966,-6.483333333,-7.273333333,-5.873333333,-3.493333333,-9.593333333,-8.703333333,-11.36333333,-8.483333333,-9.453333333,-10.19333333,-10.64333333,-7.903333333,-8.213333333,-9.413333333,-8.083333333,-8.303333333,-13.50333333,4.346666667,-6.973333333,-9.023333333,-5.013333333,-9.803333333,-6.293333333,-6.043333333,-13.67333333,-11.47333333,-6.343333333,-10.57333333,-9.193333333,-8.913333333
9/1/1966,-1.4875,-3.9175,-0.0675,-12.5475,0.3025,-3.1975,-2.1875,-1.5775,-7.6575,-7.3575,-2.7475,-2.7375,-5.9775,-0.1475,0.3425,-4.1675,-3.3475,3.4525,3.5125,3.9225,-1.0175,-3.7475,-2.3275,-1.2275,-2.5775,-2.6675,-2.0975,-9.5675,-0.5175,-3.8275
10/1/1966,7.784166667,3.944166667,6.404166667,-6.795833333,-0.935833333,3.404166667,-3.125833333,4.424166667,1.464166667,-6.605833333,0.714166667,6.324166667,2.064166667,2.064166667,-0.445833333,-2.165833333,-2.055833333,-2.065833333,8.144166667,9.504166667,8.744166667,-3.195833333,0.004166667,0.954166667,-0.815833333,0.614166667,-1.975833333,-4.365833333,9.874166667,-3.825833333
11/1/1966,1.946666667,6.256666667,-4.383333333,3.496666667,8.926666667,6.906666667,3.726666667,6.446666667,-2.123333333,-2.933333333,4.176666667,-0.703333333,0.606666667,7.166666667,-7.313333333,14.49666667,9.616666667,5.706666667,-1.673333333,-1.803333333,-3.283333333,6.266666667,10.54666667,0.196666667,10.37666667,8.396666667,-0.163333333,1.866666667,2.586666667,5.896666667
12/1/1966,-0.943333333,2.886666667,-1.963333333,-5.063333333,2.616666667,-1.643333333,-1.213333333,-0.583333333,1.746666667,2.066666667,1.796666667,2.846666667,0.976666667,-3.273333333,-1.023333333,1.556666667,1.696666667,6.776666667,-1.163333333,1.696666667,2.566666667,3.316666667,-0.043333333,-1.033333333,0.136666667,0.976666667,-5.093333333,5.546666667,3.036666667,7.766666667
1/1/1967,5.976666667,9.586666667,16.01666667,18.14666667,11.22666667,5.766666667,10.84666667,6.016666667,11.41666667,12.64666667,14.59666667,15.03666667,12.75666667,15.77666667,13.54666667,10.68666667,12.46666667,6.626666667,3.136666667,2.416666667,5.836666667,19.19666667,9.456666667,8.506666667,12.04666667,16.36666667,11.17666667,14.80666667,8.626666667,8.336666667
2/1/1967,1.25,3.38,-3.69,1.19,4.65,4.1,2.94,1.04,-1.13,3.42,2.13,-3.78,-1.83,4.67,-1.45,1.66,-1.98,2.72,-0.51,-2.1,1.77,-0.23,5.91,0.69,-1.42,10.98,2.14,5.41,-0.2,4.72
3/1/1967,3.215,7.955,4.555,-0.565,7.235,3.635,3.615,7.475,3.485,1.755,8.245,4.805,10.885,3.835,5.485,7.075,3.935,9.485,3.145,1.185,2.585,4.095,4.955,6.425,3.345,3.845,1.635,15.145,0.935,2.015
4/1/1967,3.83,5.79,3.14,10.18,5.94,4.34,2.56,4.14,5.35,6.75,3.57,2.85,4.49,4.73,8.99,5.05,5.48,5.45,1.32,1.55,-0.13,7.49,7.61,1.48,0.61,2.34,9.41,8.91,0.15,1.85
5/1/1967,-1.87,-5.73,-7.85,-7.57,-3.92,-5.87,-0.35,-5.59,-5.93,-2.47,-5.7,-2.22,-2.97,-3.79,-6.77,-0.28,1.05,-0.8,-2.74,-4.42,-5.97,-1.67,-5,-2.6,-1.97,3.04,-5.77,1.28,-2.68,0.17
6/1/1967,3.635,3.845,6.345,10.525,-6.125,1.245,4.375,5.085,-0.575,-1.175,4.165,1.175,3.925,6.355,0.605,10.465,5.055,6.305,1.925,-1.615,2.425,9.055,5.895,-2.015,0.915,8.045,3.065,12.945,3.465,6.405
7/1/1967,5.409166667,2.339166667,7.979166667,5.989166667,4.229166667,6.099166667,4.629166667,3.439166667,3.819166667,7.979166667,6.859166667,7.389166667,5.729166667,8.619166667,8.339166667,3.959166667,13.68916667,2.889166667,6.609166667,1.939166667,-6.970833333,6.839166667,3.459166667,3.819166667,6.949166667,4.879166667,5.859166667,1.299166667,6.609166667,8.829166667
8/1/1967,-2.025833333,0.204166667,-5.235833333,0.414166667,-1.005833333,-0.795833333,4.984166667,0.304166667,-0.675833333,2.174166667,2.494166667,0.414166667,-0.465833333,2.974166667,-1.065833333,-4.395833333,-3.725833333,0.124166667,-1.855833333,-1.065833333,-1.605833333,1.894166667,-1.255833333,-2.145833333,-2.815833333,2.324166667,0.074166667,-0.735833333,1.754166667,-3.545833333
9/1/1967,2.261666667,-1.798333333,-2.178333333,5.701666667,1.821666667,3.001666667,7.411666667,2.521666667,5.281666667,10.10166667,2.951666667,-0.118333333,3.781666667,5.291666667,4.901666667,-3.008333333,6.321666667,4.601666667,3.831666667,-0.488333333,0.831666667,7.801666667,8.221666667,2.221666667,-3.838333333,6.081666667,1.411666667,8.751666667,2.811666667,5.491666667
10/1/1967,-3.77,-3.61,3.01,-0.56,-6.87,-0.03,0.63,-5.39,-6.9,-3.41,-5.51,-10.43,-6.66,-3.29,-5.81,-4.47,-7.01,-0.59,-1.4,-5.8,-3.87,4.13,4.76,-4.28,-9.65,-0.37,0.18,9.43,-4.38,-3.81
11/1/1967,0.405833333,-1.214166667,-5.544166667,-4.374166667,2.985833333,2.305833333,2.365833333,0.935833333,-3.234166667,-1.214166667,-2.224166667,-0.524166667,-0.594166667,0.225833333,0.395833333,1.965833333,1.105833333,-3.404166667,0.445833333,2.785833333,-0.304166667,0.485833333,0.985833333,-0.404166667,-0.504166667,-0.174166667,0.235833333,7.905833333,-1.764166667,-1.534166667
12/1/1967,2.305833333,-0.784166667,7.605833333,2.335833333,-0.364166667,1.765833333,6.915833333,1.205833333,5.555833333,1.385833333,5.485833333,4.315833333,3.835833333,4.465833333,3.625833333,4.395833333,5.065833333,5.665833333,2.625833333,2.825833333,-0.284166667,15.43583333,1.295833333,5.775833333,1.785833333,11.44583333,2.365833333,7.205833333,6.905833333,5.885833333
1/1/1968,-1.456666667,-1.236666667,-0.476666667,-4.286666667,-4.396666667,-10.74666667,0.433333333,-6.986666667,-5.386666667,1.943333333,-0.386666667,-5.146666667,-4.116666667,-9.416666667,-4.786666667,-11.49666667,-3.596666667,2.033333333,-1.356666667,-0.216666667,2.273333333,-2.506666667,-9.126666667,-4.036666667,-6.906666667,1.213333333,0.873333333,-4.176666667,2.473333333,-0.656666667
2/1/1968,-2.725,-1.895,0.745,-6.085,-5.575,-3.255,-5.875,-4.655,-4.775,-2.415,-4.285,-4.595,-6.795,-4.775,-3.435,-4.185,-0.885,-7.395,-3.015,-1.895,-2.815,-8.195,-4.745,-4.765,-3.845,-11.565,-0.295,-8.045,-3.265,-8.105
3/1/1968,-0.060833333,1.839166667,-2.210833333,4.969166667,1.679166667,3.059166667,3.509166667,-0.330833333,-0.950833333,-1.640833333,-0.100833333,-1.130833333,-1.320833333,-1.220833333,-0.900833333,0.139166667,-1.550833333,4.129166667,0.269166667,-4.360833333,-1.550833333,-0.650833333,3.959166667,1.179166667,-1.880833333,-2.380833333,2.709166667,2.059166667,0.419166667,-1.700833333
4/1/1968,10.12166667,5.151666667,5.091666667,16.41166667,13.66166667,10.68166667,14.18166667,11.45166667,7.491666667,12.14166667,14.68166667,6.731666667,11.50166667,14.29166667,11.34166667,10.61166667,6.171666667,12.72166667,5.161666667,2.041666667,1.771666667,18.49166667,11.80166667,12.11166667,11.51166667,15.97166667,11.53166667,17.91166667,10.92166667,15.70166667
5/1/1968,4.798333333,3.408333333,0.048333333,5.908333333,2.948333333,1.778333333,6.308333333,2.868333333,-1.291666667,4.928333333,4.948333333,4.688333333,2.958333333,1.358333333,0.128333333,0.868333333,3.228333333,10.53833333,0.688333333,-0.021666667,-1.211666667,3.488333333,3.258333333,5.218333333,5.948333333,9.168333333,2.308333333,13.27833333,6.138333333,5.708333333
6/1/1968,0.61,1.6,3.84,-5.27,-0.78,-2.61,3.45,1.79,0.43,-2.39,-1.4,0.19,0.06,-1.98,-0.86,-2.34,-0.51,0.03,1.39,7.98,3.69,0.08,-2.37,0.14,0.99,-0.93,0.1,0.02,7.3,-2.82
7/1/1968,-4.7325,0.2575,-1.8325,-4.5625,-6.9125,-5.8425,-3.3825,-4.5425,-1.4925,-4.5025,-0.6125,-7.2925,-5.0125,-4.4825,-2.7625,-7.2325,-7.0525,-2.4425,4.9075,-0.2725,-0.6325,-5.4725,-6.0225,-4.2925,-5.3625,-8.5525,-5.4025,-7.0825,0.3475,-5.4725
8/1/1968,1.645833333,7.305833333,-3.614166667,4.045833333,-0.544166667,1.715833333,4.605833333,0.255833333,2.125833333,8.395833333,7.635833333,1.265833333,3.675833333,0.545833333,1.135833333,0.205833333,-2.154166667,-1.904166667,0.845833333,-1.294166667,0.835833333,-0.254166667,0.105833333,5.485833333,-0.564166667,-0.114166667,1.895833333,5.455833333,5.185833333,4.345833333
9/1/1968,3.4275,4.5675,5.2675,12.4075,4.5375,1.5175,3.4275,0.4175,6.5475,7.0475,4.6175,7.3475,4.4875,3.6975,6.6175,2.0375,3.4775,6.6075,3.0775,-0.1625,2.5175,9.7875,2.3775,3.3775,10.9675,8.6075,7.2475,7.5475,8.6775,8.5375
10/1/1968,0.574166667,-5.475833333,1.124166667,-1.015833333,2.984166667,0.374166667,1.244166667,-0.495833333,1.784166667,1.684166667,-2.445833333,2.424166667,1.074166667,-1.265833333,3.544166667,-1.935833333,-1.395833333,-5.405833333,2.164166667,0.044166667,2.724166667,-0.295833333,-5.555833333,4.654166667,-0.755833333,3.494166667,-0.065833333,6.294166667,2.644166667,-2.255833333
11/1/1968,5.125833333,4.755833333,2.585833333,5.995833333,1.115833333,6.515833333,4.095833333,7.645833333,4.365833333,4.755833333,6.025833333,4.915833333,4.615833333,4.865833333,-2.794166667,7.405833333,9.305833333,8.925833333,5.045833333,8.335833333,4.935833333,6.125833333,8.225833333,5.035833333,7.405833333,10.34583333,4.125833333,9.115833333,6.075833333,9.055833333
12/1/1968,-2.196666667,-1.046666667,9.793333333,-4.686666667,-5.446666667,-7.466666667,-1.786666667,-1.526666667,-3.096666667,-3.976666667,-2.326666667,0.193333333,-2.876666667,-5.896666667,-4.456666667,-3.196666667,2.403333333,-0.336666667,-3.086666667,-3.376666667,-7.136666667,-4.966666667,-5.976666667,-4.636666667,-4.416666667,-1.446666667,-5.436666667,1.113333333,-6.606666667,-0.466666667
1/1/1969,-1.251666667,-0.971666667,3.128333333,-2.881666667,-4.961666667,-0.421666667,-1.121666667,-0.741666667,-2.131666667,-4.771666667,-2.041666667,2.308333333,-1.001666667,-2.321666667,-1.921666667,-3.521666667,-3.401666667,0.458333333,-1.661666667,1.898333333,0.688333333,1.908333333,-5.301666667,-2.011666667,2.498333333,-2.171666667,-1.261666667,-1.481666667,-0.551666667,-4.101666667
2/1/1969,-6.15,-5.54,-10.01,-7.36,-7.51,-5.16,-10.05,-5.65,-6.14,-8.52,-6.46,-9,-7,-4.52,-3.08,-8.28,-7.53,-7.79,-5.09,-5.71,-3.83,-10.16,-3.93,-5.03,-8.75,-13.95,-3.34,-12.37,-9.17,-10.02
3/1/1969,0.548333333,1.178333333,-2.211666667,0.428333333,3.188333333,1.698333333,0.678333333,2.838333333,-0.191666667,-3.771666667,3.878333333,2.398333333,2.328333333,2.948333333,4.308333333,-1.921666667,-1.581666667,-6.391666667,6.698333333,-1.791666667,-0.921666667,1.898333333,5.138333333,7.848333333,-3.671666667,2.868333333,5.158333333,2.918333333,2.988333333,0.838333333
4/1/1969,1.630833333,0.630833333,-2.489166667,5.400833333,-0.509166667,4.510833333,-1.899166667,4.470833333,-1.699166667,-0.699166667,1.760833333,0.080833333,-1.299166667,-1.459166667,-0.539166667,-4.209166667,0.550833333,-11.09916667,-0.779166667,0.830833333,7.220833333,1.440833333,3.530833333,3.650833333,-1.939166667,2.930833333,3.220833333,6.170833333,2.460833333,-0.949166667
5/1/1969,1.136666667,2.466666667,1.206666667,-4.043333333,1.536666667,-0.343333333,-2.433333333,1.156666667,-1.023333333,0.396666667,-1.183333333,-3.393333333,-1.553333333,-1.023333333,0.166666667,-7.343333333,1.296666667,-0.103333333,3.216666667,-0.483333333,0.556666667,-2.493333333,-2.203333333,-0.363333333,-2.523333333,-5.083333333,0.366666667,2.516666667,-1.683333333,-0.763333333
6/1/1969,-6.566666667,-8.576666667,-6.036666667,-13.24666667,-11.16666667,-2.226666667,-9.216666667,-5.566666667,-8.076666667,-10.78666667,-12.42666667,-10.84666667,-9.456666667,-6.906666667,-6.506666667,-9.616666667,-13.34666667,-10.88666667,-10.42666667,-6.276666667,-4.516666667,-10.28666667,-0.386666667,-9.366666667,-8.716666667,-17.41666667,-4.726666667,-10.56666667,-10.75666667,-12.46666667
7/1/1969,-6.673333333,-2.653333333,-5.343333333,-9.163333333,-11.44333333,-4.043333333,-12.63333333,-3.313333333,-4.803333333,-6.813333333,-7.653333333,-7.103333333,-7.113333333,-9.213333333,-8.343333333,-13.45333333,-10.41333333,4.996666667,-10.31333333,-3.563333333,-5.073333333,-8.043333333,-5.863333333,-3.913333333,-13.10333333,-10.52333333,-8.863333333,-10.93333333,-9.283333333,-11.39333333
8/1/1969,4.208333333,6.088333333,3.408333333,7.448333333,8.518333333,4.168333333,1.928333333,8.618333333,2.728333333,3.608333333,7.878333333,-0.191666667,2.498333333,4.028333333,2.208333333,5.078333333,4.518333333,4.198333333,6.018333333,-1.871666667,1.078333333,9.238333333,6.448333333,4.808333333,4.978333333,5.728333333,7.698333333,8.278333333,9.968333333,2.478333333
9/1/1969,0.399166667,-1.520833333,3.549166667,0.879166667,-0.770833333,-1.130833333,-3.290833333,1.579166667,-6.040833333,-3.640833333,-4.070833333,-1.630833333,-3.550833333,-2.340833333,-1.500833333,-5.300833333,1.429166667,-1.140833333,-10.30083333,-4.730833333,-4.590833333,1.409166667,-0.240833333,-0.490833333,-2.210833333,-0.250833333,-1.340833333,-1.610833333,-1.330833333,-1.500833333
10/1/1969,7.186666667,11.04666667,11.83666667,8.006666667,7.276666667,5.806666667,6.726666667,8.386666667,3.946666667,6.176666667,8.146666667,7.576666667,4.256666667,10.08666667,4.356666667,5.656666667,0.666666667,10.17666667,-1.753333333,7.696666667,2.916666667,10.88666667,4.926666667,4.196666667,4.176666667,10.61666667,5.646666667,8.386666667,8.466666667,7.446666667
11/1/1969,-2.523333333,-3.423333333,0.006666667,-7.253333333,-4.783333333,-3.033333333,-3.693333333,-0.263333333,-5.173333333,-4.853333333,-4.373333333,-5.183333333,-4.033333333,-4.033333333,-4.723333333,-9.093333333,-0.553333333,3.376666667,-5.173333333,-5.863333333,0.576666667,-3.183333333,-2.383333333,-3.113333333,-8.563333333,-7.313333333,-4.723333333,-3.073333333,-7.423333333,-7.213333333
12/1/1969,-1.091666667,-1.261666667,-2.591666667,-6.091666667,-3.721666667,0.308333333,-6.691666667,3.648333333,-4.311666667,-6.281666667,-3.961666667,-1.951666667,-2.961666667,-3.201666667,-3.831666667,-6.621666667,-4.641666667,4.458333333,-3.721666667,-1.301666667,-6.161666667,-0.491666667,-1.271666667,-2.721666667,-8.651666667,-4.591666667,-3.471666667,-5.811666667,-2.941666667,-6.081666667
1/1/1970,-3.395833333,-2.005833333,-7.645833333,-7.815833333,-12.10583333,-7.555833333,-5.745833333,-7.765833333,-7.425833333,-5.315833333,-9.895833333,-6.365833333,-7.205833333,-6.945833333,-9.405833333,-12.54583333,-2.395833333,-0.825833333,-12.21583333,-4.885833333,-3.215833333,-11.22583333,-9.785833333,-8.945833333,-8.225833333,-8.335833333,-6.355833333,-13.17583333,-9.835833333,-6.215833333
2/1/1970,4.825833333,6.275833333,-0.314166667,6.255833333,0.695833333,-0.314166667,2.625833333,4.975833333,3.165833333,4.415833333,8.135833333,10.41583333,5.805833333,7.705833333,7.075833333,4.795833333,5.365833333,16.22583333,4.625833333,7.765833333,7.355833333,2.075833333,2.325833333,4.895833333,9.835833333,1.215833333,5.205833333,5.995833333,10.55583333,3.425833333
3/1/1970,-1.4825,-1.1525,0.8675,-3.2725,-3.8125,-1.5125,-1.6425,-5.6525,0.2775,0.5675,-1.9225,0.2575,1.9875,1.8675,4.1975,-2.8825,-2.0425,-3.8425,-0.9325,2.3575,1.7375,-5.4625,-3.0825,-1.6425,-3.8925,-5.8325,-1.5725,-7.8925,-1.3325,-2.7325
4/1/1970,-10.6825,-9.9525,-3.3625,-21.1725,-16.1025,-8.4625,-14.8925,-10.6625,-4.8525,-8.1525,-11.0825,-9.9725,-12.1125,-8.9225,-9.6025,-14.8725,-13.9325,-15.2425,-9.6125,-8.6025,-9.3325,-22.2625,-14.8325,-9.8125,-12.5225,-21.1025,-10.6425,-20.3925,-13.3425,-14.6825
5/1/1970,-7.84,-6.67,2.97,-10.38,-16.65,-8.81,-10.76,-8.31,-3.41,-10.88,-9.96,-9.94,-10.33,-9.03,-5.56,-9.3,-4.09,5.3,2.05,-5.93,-4.31,-11.77,-10.19,-9.33,-7.54,-12.16,-10.04,-14.54,-8.92,-11.37
6/1/1970,-1.176666667,-3.216666667,6.113333333,-10.14666667,-10.12666667,-5.586666667,-7.666666667,-1.036666667,-2.136666667,-3.086666667,-6.296666667,-7.036666667,-5.386666667,0.083333333,-3.576666667,-11.37666667,-1.716666667,-3.586666667,-2.986666667,-5.256666667,-9.036666667,-8.656666667,-12.44666667,-6.196666667,-15.84666667,-7.516666667,-4.376666667,-7.006666667,-5.176666667,-9.946666667
7/1/1970,5.0525,6.2125,2.9625,7.9125,11.8925,4.0425,7.7225,1.6025,7.9925,10.0725,9.2325,2.9925,3.0725,4.8225,8.1525,3.8125,1.7825,5.7925,12.3025,8.1725,9.7325,6.2825,1.7525,6.3625,7.8325,3.9725,11.2225,1.8625,8.2325,8.8825
8/1/1970,-0.764166667,-3.234166667,0.105833333,8.175833333,5.455833333,3.695833333,6.715833333,1.265833333,4.755833333,4.025833333,3.235833333,-0.534166667,3.875833333,1.915833333,8.545833333,9.375833333,4.035833333,-3.464166667,6.085833333,4.135833333,1.965833333,2.895833333,7.555833333,6.705833333,7.855833333,6.065833333,4.515833333,5.965833333,4.485833333,5.625833333
9/1/1970,4.44,3.97,0.01,9.93,6.89,5.89,11.55,7.5,-1.74,5.48,6.95,3.68,7.66,2.64,1.06,8.47,7.67,23.59,2.54,-1.05,-1.44,13.78,9.5,-0.04,8.53,15.55,6.33,16.68,4.76,6.05
10/1/1970,0.6175,-1.5125,9.8675,-4.7625,-2.7225,-0.6725,-4.1225,-0.1825,-4.5725,-2.3925,-4.5125,-5.4725,-3.9725,-0.3825,-3.3125,-10.4425,-5.2725,5.8275,2.4375,-1.2925,-4.2425,-6.4025,-3.9925,-4.4125,-5.5125,-8.1625,-1.4625,-3.1125,-7.7825,-9.2425
11/1/1970,5.31,-1.29,9.61,7.38,1.78,4.44,2.06,2.53,4.15,2.27,1.15,1.5,2.67,3.29,7.72,4.14,-2.18,8.44,4.41,8.95,5.67,2.59,3.6,-0.34,3.16,-1.55,7.3,3.5,5.47,5.9
12/1/1970,5.874166667,3.884166667,2.264166667,4.104166667,12.33416667,5.264166667,13.72416667,4.934166667,9.424166667,12.91416667,8.844166667,7.034166667,11.64416667,3.274166667,5.784166667,5.174166667,5.314166667,5.184166667,1.824166667,6.724166667,6.444166667,3.354166667,4.054166667,9.404166667,10.16416667,10.72416667,4.484166667,5.894166667,9.174166667,7.944166667
1/1/1971,2.36,4.14,5.38,11.19,5.22,4.78,12.26,4.55,6.63,5.93,5.86,3.92,7.87,7.15,1.59,16.23,5.52,3,-0.06,2.58,9.38,8.24,4.96,5.06,15.45,13.57,7.5,6.68,4.88,13.82
2/1/1971,2.051666667,1.351666667,4.761666667,5.581666667,6.801666667,1.381666667,5.741666667,1.001666667,1.481666667,6.051666667,-0.088333333,-0.428333333,0.621666667,6.811666667,-0.118333333,3.951666667,3.041666667,3.441666667,4.451666667,-2.888333333,-5.608333333,3.421666667,2.441666667,1.921666667,2.451666667,1.571666667,3.291666667,6.081666667,1.541666667,2.511666667
3/1/1971,3.808333333,2.378333333,9.328333333,10.83833333,4.188333333,6.078333333,4.008333333,3.398333333,2.888333333,-0.661666667,0.568333333,3.708333333,3.498333333,1.768333333,2.288333333,3.058333333,5.908333333,8.608333333,2.328333333,2.108333333,0.448333333,7.418333333,7.818333333,4.128333333,2.758333333,8.898333333,6.068333333,8.808333333,6.888333333,1.578333333
4/1/1971,1.438333333,1.178333333,1.408333333,6.408333333,5.078333333,3.498333333,2.498333333,3.908333333,6.118333333,-0.351666667,4.038333333,2.488333333,5.018333333,8.578333333,8.368333333,6.178333333,3.658333333,2.508333333,4.048333333,-3.861666667,0.498333333,2.038333333,1.968333333,2.568333333,11.29833333,1.278333333,5.228333333,2.908333333,1.968333333,6.378333333
5/1/1971,-1.855,-2.035,-8.055,-1.175,-6.685,-1.415,-4.445,-2.475,-1.185,-3.905,-5.605,-4.035,-4.685,-3.165,-5.225,-4.095,-2.355,-8.155,-4.975,-4.035,-5.555,-4.265,-6.575,-2.985,-4.015,-3.445,-2.315,0.735,-5.745,-7.545
6/1/1971,0.724166667,0.714166667,-0.335833333,0.624166667,-1.075833333,2.974166667,-2.185833333,1.654166667,-0.625833333,-6.785833333,-3.175833333,-5.145833333,-0.215833333,1.304166667,-1.685833333,-1.645833333,-1.905833333,5.024166667,0.594166667,3.894166667,0.654166667,0.274166667,-2.755833333,-1.685833333,-3.715833333,1.684166667,-0.395833333,3.294166667,-0.415833333,-3.685833333
7/1/1971,-1.29,-3.58,0.08,-10.45,-2.94,-6.27,-7.11,-2.62,-4.57,-4.94,-3.98,-7.99,-5.19,-7.31,-3.6,-8.37,-4.66,-11.63,-2.48,-2.6,-4.14,-10.21,-9.14,-5.33,-6.39,-6.5,-3.35,-8.05,-2.35,-7.99
8/1/1971,1.678333333,0.928333333,2.118333333,8.258333333,3.548333333,6.338333333,6.048333333,2.738333333,7.498333333,7.268333333,6.568333333,8.218333333,8.628333333,9.128333333,9.418333333,4.538333333,-4.091666667,3.738333333,-1.671666667,-2.741666667,-0.651666667,3.108333333,5.228333333,1.828333333,15.70833333,3.928333333,5.858333333,4.388333333,6.298333333,3.548333333
9/1/1971,0.099166667,-1.150833333,-3.260833333,-3.700833333,1.269166667,1.199166667,-0.610833333,0.269166667,-0.310833333,-0.750833333,1.379166667,-7.760833333,-1.470833333,0.789166667,-0.160833333,-0.700833333,-2.940833333,-8.430833333,-1.980833333,-1.880833333,-0.120833333,-1.290833333,-2.010833333,-1.690833333,-0.830833333,-0.690833333,0.149166667,-0.380833333,-0.680833333,2.769166667
